,CH,IT,DE,ES,AT,SE,UK,FR,CZ,PL,BE,NO
6011,1597.9810673281686,1221.6152558707593,48.01269193337955,206.10983744604837,1175.3057790815878,3947.470457085714,129.51222947779786,611.1226732122027,42.88556053233644,208.02873195559337,1.0546883823574378,17789.700895738475
6012,1604.1395900616897,1226.7962859541228,48.47970084129615,206.06541241059796,1186.2423263383123,3941.809870197173,129.5884225914835,611.4919690089156,42.8275089338184,208.09988498360107,1.0549273740031841,17781.894938250993
6013,1610.7849310125769,1233.296896903859,49.023418830353265,204.94075334632305,1196.3958801239278,3934.4823703931816,129.6680825238689,608.4705427259469,42.75655944087155,208.27248476210946,1.055152081964884,17762.689093149882
6014,1609.5481793128376,1238.702846870661,49.14571546159814,203.05682390958356,1197.3418807605324,3923.0183232424324,129.733677751273,602.9974177907399,42.44297305066701,208.3653780649883,1.0552523151599564,17734.95355423393
6015,1607.5337601164301,1242.9176189926516,49.29211764559345,202.13744151000137,1194.7590931442257,3911.1354798213283,129.8067926332637,598.5367537236319,41.95953316052935,208.45406451405051,1.0553943426325505,17698.874495210533
6016,1609.6800325264142,1255.7425659051921,49.482799111526,202.20685310982407,1196.979328148766,3899.1352019067895,129.81683684939452,597.4884059484837,41.73033536593387,208.2978113887355,1.0571366566972398,17672.829668509414
6017,1611.1025026564048,1274.0179077710811,49.527490602983455,201.35126346088708,1202.076450636023,3889.7975143894564,129.9089086350644,594.8688865906014,41.85094059337334,208.16686899563618,1.057061862891475,17654.447647017187
6018,1612.588501292502,1286.2551851603896,49.51108966491884,200.95914393954757,1209.8991204462109,3880.548798453673,130.01662816768606,593.6642051171121,42.06463500595837,208.00186181915808,1.0568071995996615,17639.145488951486
6019,1610.6766056846807,1288.6473065317223,49.562886315278725,199.62883807408986,1216.3619214126586,3867.420075747937,130.13562667198042,590.1389586577868,42.637836323404024,208.14652207449842,1.056438402046889,17614.94661830976
6020,1608.9525178742624,1291.758620438095,49.48508914574474,198.9463151740534,1224.9602244194837,3857.1122803537623,130.27290448609818,588.0889126232609,42.97665731774787,208.18172634477324,1.056084550284991,17603.82470943679
6021,1608.218315967643,1294.875675730453,49.37645361433178,198.37873349167583,1232.6033853192891,3849.2989336495775,130.42191203070087,585.9504359517775,43.31503754046286,208.1414519089028,1.0557360700040983,17596.201628873856
6022,1604.1432034287047,1298.139853846639,49.27811254902524,197.72603706289058,1236.3369963856837,3841.554408874169,130.59156330712042,583.5169389895391,43.51869953501517,208.13503414473536,1.055346607097197,17591.465705868788
6023,1602.7896780212893,1299.9319643193246,49.402432940837905,197.15852939828548,1237.2012618904937,3832.0022411100567,130.79081174629943,581.6115268206389,43.715061251678186,208.07592730353056,1.0549403992778552,17586.03757326152
6024,1600.8349968309017,1301.2253195830344,49.47588529652273,196.61423947349627,1235.1722475359531,3820.99234538877,131.01312431084668,579.3808756581162,43.98515524319538,208.01205836425905,1.0545296731591591,17582.3069416604
6025,1598.0014400236819,1301.4038544319296,49.49005260970854,196.26007623796534,1233.964924571192,3809.8178341622547,131.2931823215726,577.2005654697097,44.444454529911944,208.07405270761672,1.0541315185325468,17580.959599879112
6026,1594.7589739143812,1301.4792581904874,49.508878075075,195.8110302759155,1235.0508786234877,3801.2425502018323,131.63074466001135,575.0043416038313,44.861873126760294,208.11950730291062,1.0537347522912226,17580.594298687054
6027,1591.731933070639,1301.2055530962161,49.591769953479314,195.32206613673196,1237.329640490244,3796.2145171350476,132.07718977185576,572.6574242272387,45.59994905444518,208.53647659788942,1.053337572013962,17580.736922419048
6028,1587.0237980803965,1301.7527155362443,49.522217147255446,194.77634507541526,1239.938761942147,3792.387951185912,132.55879067634632,569.898314071876,46.51259139161818,208.66582478124758,1.0529394173873499,17582.014054470354
6029,1580.7533940950004,1302.0235340670795,49.40448075821391,194.11544476671673,1240.6581473527242,3786.938287251786,133.26114293694985,566.8005943527644,47.701011106059646,208.69797229528405,1.052552461644758,17584.295191969828
6030,1574.0324607213342,1301.2186813213111,49.32022350508507,193.40474126079593,1241.8049587600121,3784.0158828054573,133.94715639694368,563.6380296012313,48.30714976019119,208.68151608858295,1.0521153899713451,17587.73416179906
6031,1570.5322185115826,1298.3646300039604,49.63644911131712,193.1224224767658,1241.6298449717026,3782.5220402640175,134.24205539873196,562.2751168237332,49.18529814271156,208.27537757925805,1.05188040283039,17592.337760898772
6032,1566.617851047687,1295.3356656512938,49.88619440137961,192.85550102805166,1239.7992147663451,3781.461175733135,134.5061528957167,561.2806960736912,50.07080835842443,207.82505285012166,1.0515913942732038,17599.12801370973
